# Energy_GeV  sigma_cm2
1.38714810e+02 7.32800252e-11
1.38904510e+02 3.56056734e-10
1.42113480e+02 1.81432742e-10
1.42607390e+02 1.77824893e-08
1.42812360e+02 2.52581591e-08
1.43383130e+02 1.20580049e-11
1.43520460e+02 7.38929362e-11
1.43582290e+02 5.08916728e-10
1.43979590e+02 5.56489514e-10
1.44175520e+02 3.44752034e-10
1.47477510e+02 1.84153858e-08
1.47547120e+02 1.81488159e-10
1.47685820e+02 2.61367901e-08
1.48492600e+02 7.45079352e-11
1.48839860e+02 1.20598339e-11
1.49042620e+02 5.09333302e-10
1.49447090e+02 5.57190130e-10
1.49646540e+02 3.47303287e-10
1.52513940e+02 1.90699599e-08
1.52725590e+02 2.70447981e-08
1.53188520e+02 1.81534161e-10
1.53636990e+02 7.51214768e-11
1.54504250e+02 1.20615962e-11
1.54710600e+02 5.09735808e-10
1.55122210e+02 5.57867936e-10
1.55325170e+02 3.53200419e-10
1.57722380e+02 1.97469024e-08
1.57937340e+02 2.79830727e-08
1.58959610e+02 7.57333507e-11
1.59045610e+02 1.81589518e-10
1.60384220e+02 1.20632498e-11
1.60594130e+02 5.10124730e-10
1.61012840e+02 5.58523684e-10
1.61219290e+02 3.55742543e-10
1.63108680e+02 2.04469890e-08
1.63326940e+02 2.89526321e-08
1.64466620e+02 7.63438847e-11
1.65126650e+02 1.81640602e-10
1.66487960e+02 1.20648831e-11
1.66701410e+02 5.10500519e-10
1.67127160e+02 5.59158062e-10
1.67337080e+02 3.52625993e-10
1.68678930e+02 2.11710264e-08
1.68900460e+02 2.99545541e-08
1.70164420e+02 7.69545206e-11
1.71440190e+02 1.81685978e-10
1.72823980e+02 1.20664567e-11
1.73040940e+02 5.10863571e-10
1.73473660e+02 5.59771688e-10
1.73687010e+02 3.55174564e-10
1.74439400e+02 2.19198055e-08
1.74664170e+02 3.09899063e-08
1.76059610e+02 7.75634139e-11
1.77995130e+02 1.81736164e-10
1.79401140e+02 1.20679728e-11
1.79621560e+02 5.11214363e-10
1.80061170e+02 5.60365294e-10
1.80277900e+02 3.61322834e-10
1.80396600e+02 2.26941246e-08
1.80624570e+02 3.20597673e-08
1.82159040e+02 7.81726658e-11
1.84800690e+02 1.81780717e-10
1.86228610e+02 1.20694334e-11
1.86452440e+02 5.11553222e-10
1.86557240e+02 2.34948678e-08
1.86788370e+02 3.31652555e-08
1.86898830e+02 5.60939393e-10
1.87118900e+02 3.62044432e-10
1.88469780e+02 7.87776551e-11
1.91866460e+02 1.81824127e-10
1.92928260e+02 2.43229726e-08
1.93162510e+02 3.43075259e-08
1.93315900e+02 1.20708406e-11
1.93543090e+02 5.11880629e-10
1.93996150e+02 5.61494731e-10
1.94219500e+02 3.48944517e-10
1.94999140e+02 7.93826331e-11
1.99202390e+02 1.81861310e-10
1.99516870e+02 2.51792863e-08
1.99754160e+02 3.54877740e-08
2.00672920e+02 1.20721964e-11
2.00903390e+02 5.12196873e-10
2.01362980e+02 5.62031759e-10
2.01589540e+02 3.49470558e-10
2.01754710e+02 7.99883042e-11
2.06330470e+02 2.60646034e-08
2.06570760e+02 3.67072297e-08
2.06818800e+02 1.81902710e-10
2.08309930e+02 1.20735027e-11
2.08543600e+02 5.12502405e-10
2.08744320e+02 8.05967887e-11
2.09009560e+02 5.62551188e-10
2.09239250e+02 3.55456667e-10
2.13376770e+02 2.69799140e-08
2.13619970e+02 3.79671653e-08
2.14726430e+02 1.81944479e-10
2.15976080e+02 8.11979114e-11
2.16237570e+02 1.20747612e-11
2.16474360e+02 5.12797513e-10
2.16946510e+02 5.63053461e-10
2.17179240e+02 3.52257829e-10
2.20663700e+02 2.79264319e-08
2.20909730e+02 3.92688872e-08
2.22936390e+02 1.81978069e-10
2.23458380e+02 8.18017647e-11
2.24466920e+02 1.20759738e-11
2.24706720e+02 5.13082590e-10
2.25184860e+02 5.63539207e-10
2.25420540e+02 3.48561684e-10
2.28199480e+02 2.89052100e-08
2.28448260e+02 4.06137614e-08
2.31199890e+02 8.24021372e-11
2.31460270e+02 1.82014141e-10
2.33009450e+02 1.20771422e-11
2.33252150e+02 5.13357945e-10
2.33736060e+02 5.64008900e-10
2.33974560e+02 3.51012198e-10
2.35992610e+02 2.99170442e-08
2.36244040e+02 4.20032306e-08
2.39209600e+02 8.30047809e-11
2.40310040e+02 1.82051058e-10
2.41877090e+02 1.20782680e-11
2.42122560e+02 5.13623905e-10
2.42611970e+02 5.64463068e-10
2.42853190e+02 3.49994718e-10
2.44051880e+02 3.09630759e-08
2.44305850e+02 4.34387596e-08
2.47496810e+02 8.36043467e-11
2.49498190e+02 1.82083304e-10
2.51082200e+02 1.20793527e-11
2.51330300e+02 5.13880799e-10
2.51824950e+02 5.64902225e-10
2.52068730e+02 3.57772984e-10
2.52386380e+02 3.20451291e-08
2.52642760e+02 4.49218115e-08
2.56071110e+02 8.42025334e-11
2.59037640e+02 1.82116797e-10
2.60637630e+02 1.20803979e-11
2.60888210e+02 5.14128897e-10
2.61005510e+02 3.31646607e-08
2.61264180e+02 4.64538924e-08
2.61387770e+02 5.65326803e-10
2.61633970e+02 3.52833271e-10
2.64942460e+02 8.48006222e-11
2.68941830e+02 1.82141810e-10
2.69918990e+02 3.43218535e-08
2.70179800e+02 4.80365903e-08
2.70556710e+02 1.20814051e-11
2.70809590e+02 5.14368541e-10
2.71313740e+02 5.65737343e-10
2.71562190e+02 3.55580530e-10
2.74121160e+02 8.53991903e-11
2.79136860e+02 3.55170433e-08
2.79224700e+02 1.82173578e-10
2.79399660e+02 4.96715445e-08
2.80853280e+02 1.20823757e-11
2.81108290e+02 5.14599956e-10
2.81616640e+02 5.66134207e-10
2.81867150e+02 3.56606224e-10
2.83617840e+02 8.59983015e-11
2.88669540e+02 3.67520351e-08
2.88934150e+02 5.13604479e-08
2.89900720e+02 1.82202703e-10
2.91541700e+02 1.20833109e-11
2.91798630e+02 5.14823482e-10
2.92310780e+02 5.66517934e-10
2.92563150e+02 3.53703057e-10
2.93443520e+02 8.65913516e-11
2.98527750e+02 3.80289385e-08
2.98794000e+02 5.31050506e-08
3.00984950e+02 1.82226545e-10
3.02636900e+02 1.20842123e-11
3.02895520e+02 5.15039321e-10
3.03411020e+02 5.66888849e-10
3.03609610e+02 8.71865530e-11
3.03665030e+02 3.56942580e-10
3.08722630e+02 3.93492990e-08
3.08990330e+02 5.49071526e-08
3.12492970e+02 1.82257498e-10
3.14127890e+02 8.77786119e-11
3.14154350e+02 1.20850378e-11
3.14414410e+02 5.15247787e-10
3.14932780e+02 5.67247456e-10
3.15188200e+02 3.55958769e-10
3.19265670e+02 4.07144816e-08
3.19534600e+02 5.67685997e-08
3.24441000e+02 1.82278731e-10
3.25010570e+02 8.83754569e-11
3.26110110e+02 1.20858722e-11
3.26371360e+02 5.15449084e-10
3.26892080e+02 5.67594081e-10
3.27148630e+02 3.54364647e-10
3.30168770e+02 4.21255565e-08
3.30438690e+02 5.86911668e-08
3.36270270e+02 8.89659258e-11
3.36845850e+02 1.82302803e-10
3.38520870e+02 1.20866762e-11
3.38783020e+02 5.15643483e-10
3.39305510e+02 5.67929163e-10
3.39562930e+02 3.52756145e-10
3.41444200e+02 4.35835840e-08
3.41714880e+02 6.06766536e-08
3.47920050e+02 8.95570380e-11
3.49725000e+02 1.82323240e-10
3.51403960e+02 1.20874508e-11
3.51666690e+02 5.15831204e-10
3.52190330e+02 5.68253051e-10
3.52448310e+02 3.57312161e-10
3.53104700e+02 4.50908457e-08
3.53375870e+02 6.27272560e-08
3.59973420e+02 9.01468321e-11
3.63096580e+02 1.82349076e-10
3.64777330e+02 1.20881972e-11
3.65040320e+02 5.16012470e-10
3.65163410e+02 4.66502843e-08
3.65434800e+02 6.48454397e-08
3.65564450e+02 5.68566112e-10
3.65822660e+02 3.56774686e-10
3.72444380e+02 9.07355511e-11
3.76979410e+02 1.82370072e-10
3.77633940e+02 4.82624809e-08
3.77905230e+02 6.70333701e-08
3.78659650e+02 1.20889164e-11
3.78922540e+02 5.16187516e-10
3.79446430e+02 5.68868722e-10
3.79704520e+02 3.56470178e-10
3.85347380e+02 9.13243602e-11
3.90530340e+02 4.99261304e-08
3.90801220e+02 6.92929500e-08
3.91393050e+02 1.82390870e-10
3.93070290e+02 1.20896094e-11
3.93332680e+02 5.16356520e-10
3.93855570e+02 5.69161170e-10
3.94113150e+02 3.52811492e-10
3.98697390e+02 9.19117917e-11
4.03867150e+02 5.16431811e-08
4.04137280e+02 7.16263263e-08
4.06357780e+02 1.82414702e-10
4.08029360e+02 1.20902771e-11
4.08290840e+02 5.16519724e-10
4.08811890e+02 5.69443850e-10
4.09068550e+02 3.58638221e-10
4.12509900e+02 9.24991337e-11
4.17659430e+02 5.34192501e-08
4.17928430e+02 7.40359277e-08
4.21894690e+02 1.82433227e-10
4.23557720e+02 1.20909206e-11
4.23817840e+02 5.16677299e-10
4.24336150e+02 5.69717040e-10
4.24591460e+02 3.48160748e-10
4.26800940e+02 9.30869202e-11
4.31922720e+02 5.52571381e-08
4.32190200e+02 7.65242066e-08
4.38025640e+02 1.82446432e-10
4.39677050e+02 1.20915406e-11
4.39935320e+02 5.16829487e-10
4.40449940e+02 5.69981134e-10
4.40703410e+02 3.55512723e-10
4.41587070e+02 9.36688601e-11
4.46673110e+02 5.71550611e-08
4.46938660e+02 7.90935943e-08
4.54773350e+02 1.82470722e-10
4.56409820e+02 1.20921381e-11
4.56665740e+02 5.16976374e-10
4.56885460e+02 9.42498679e-11
4.57175630e+02 5.70236266e-10
4.57426770e+02 3.51885985e-10
4.61927230e+02 5.91132481e-08
4.62190400e+02 8.17466612e-08
4.72161410e+02 1.82482494e-10
4.72713840e+02 9.48335463e-11
4.73779400e+02 1.20927140e-11
4.74032400e+02 5.17118115e-10
4.74536470e+02 5.70482694e-10
4.74784730e+02 3.56897173e-10
4.77702290e+02 6.11368476e-08
4.77962610e+02 8.44861893e-08
4.89090590e+02 9.54149235e-11
4.90214280e+02 1.82501362e-10
4.91810010e+02 1.20932690e-11
4.92059510e+02 5.17255041e-10
4.92556570e+02 5.70720977e-10
4.92801370e+02 3.46403361e-10
4.94016080e+02 6.32304427e-08
4.94273050e+02 8.73149741e-08
5.06034690e+02 9.59980089e-11
5.08957400e+02 1.82517619e-10
5.10526810e+02 1.20938038e-11
5.10772170e+02 5.17305287e-10
5.10886990e+02 6.53949857e-08
5.11140080e+02 9.02356281e-08
5.11260970e+02 5.70802312e-10
5.11501680e+02 3.58574019e-10
5.23565810e+02 9.65750541e-11
5.28334050e+02 6.76311532e-08
5.28417160e+02 1.82533921e-10
5.28582690e+02 9.32508852e-08
5.29955920e+02 1.20943194e-11
5.30196460e+02 5.17305287e-10
5.30675640e+02 5.70802312e-10
5.30911620e+02 3.59278040e-10
5.41704270e+02 9.71549539e-11
5.46376930e+02 6.99410756e-08
5.46620530e+02 9.63639394e-08
5.48620950e+02 1.82547276e-10
5.50124440e+02 1.20948163e-11
5.50359440e+02 5.17305287e-10
5.50827580e+02 5.70802312e-10
5.51058100e+02 3.49496752e-10
5.60471130e+02 9.77327115e-11
5.65035990e+02 7.23272845e-08
5.65273910e+02 9.95781349e-08
5.69597220e+02 1.82560207e-10
5.71060510e+02 1.20952953e-11
5.71289210e+02 5.17305287e-10
5.71744760e+02 5.70802312e-10
5.71969080e+02 3.59057016e-10
5.79888150e+02 9.83106798e-11
5.84332270e+02 7.47925331e-08
5.84563840e+02 1.02896597e-07
5.91375520e+02 1.82580649e-10
5.92793350e+02 1.20957570e-11
5.93014920e+02 5.17305287e-10
5.93456260e+02 5.70802312e-10
5.93673570e+02 3.51032474e-10
5.99977850e+02 9.88821444e-11
6.04287530e+02 7.73396696e-08
6.04512030e+02 1.06322435e-07
6.13986490e+02 1.82594061e-10
6.15353270e+02 1.20962022e-11
6.15566840e+02 5.17305287e-10
6.15992230e+02 5.70802312e-10
6.16201680e+02 3.58315578e-10
6.20763540e+02 9.94596948e-11
6.24924260e+02 7.99712155e-08
6.25140960e+02 1.09858838e-07
6.37461990e+02 1.82606089e-10
6.38771760e+02 1.20965870e-11
6.38976400e+02 5.17305287e-10
6.39383990e+02 5.70802312e-10
6.39584670e+02 3.54574020e-10
6.42269340e+02 1.00030257e-10
6.46265760e+02 8.26895884e-08
6.46473840e+02 1.13509101e-07
6.61835060e+02 1.82611445e-10
6.63081480e+02 1.20969981e-11
6.63276200e+02 5.17305287e-10
6.63664030e+02 5.70802312e-10
6.63854960e+02 3.56152893e-10
6.64520180e+02 1.00601782e-10
6.68336070e+02 8.54974995e-08
6.68534710e+02 1.17276789e-07
6.87140020e+02 1.82626654e-10
6.87541880e+02 1.01174249e-10
6.88316350e+02 1.20973942e-11
6.88500110e+02 5.17305287e-10
6.88866080e+02 5.70802312e-10
6.89046240e+02 3.57772435e-10
6.91160100e+02 8.83978666e-08
6.91348400e+02 1.21165691e-07
7.11361150e+02 1.01744546e-10
7.13412510e+02 1.82636500e-10
7.14511590e+02 1.20977760e-11
7.14683260e+02 5.17305287e-10
7.14763590e+02 9.13937277e-08
7.14940610e+02 1.25179520e-07
7.15025150e+02 5.70802312e-10
7.15193460e+02 3.49263996e-10
7.36005620e+02 1.02310633e-10
7.39173140e+02 9.44882330e-08
7.39337900e+02 1.29321948e-07
7.40689510e+02 1.82651115e-10
7.41703740e+02 1.20981439e-11
7.41862140e+02 5.17305287e-10
7.42177590e+02 5.70802312e-10
7.42332880e+02 3.49198379e-10
7.61503870e+02 1.02878277e-10
7.64416290e+02 9.76844324e-08
7.64567750e+02 1.33596880e-07
7.69009440e+02 1.82663054e-10
7.69930740e+02 1.20984985e-11
7.70074620e+02 5.17305287e-10
7.70361120e+02 5.70802312e-10
7.70502160e+02 3.59586717e-10
7.87885490e+02 1.03442275e-10
7.90521510e+02 1.00985257e-07
7.90658560e+02 1.38008500e-07
7.98412170e+02 1.82667347e-10
7.99231980e+02 1.20988402e-11
7.99359990e+02 5.17305287e-10
7.99614900e+02 5.70802312e-10
7.99740380e+02 3.56479965e-10
8.15181070e+02 1.04009405e-10
8.17518240e+02 1.04393951e-07
8.17639720e+02 1.42561035e-07
8.28939090e+02 1.82678091e-10
8.29648330e+02 1.20991696e-11
8.29759070e+02 5.17305287e-10
8.29979560e+02 5.70802312e-10
8.30088090e+02 3.46319051e-10
8.43422290e+02 1.04568525e-10
8.45436920e+02 1.07914220e-07
8.45541610e+02 1.47258702e-07
8.60633200e+02 1.82690798e-10
8.61222240e+02 1.20994871e-11
8.61314200e+02 5.17305287e-10
8.61497300e+02 5.70802312e-10
8.61587420e+02 3.59471284e-10
8.72641890e+02 1.05131089e-10
8.74309040e+02 1.11549742e-07
8.74395650e+02 1.52105862e-07
8.93539120e+02 1.82700615e-10
8.93997750e+02 1.20997932e-11
8.94069340e+02 5.17305287e-10
8.94211890e+02 5.70802312e-10
8.94282040e+02 3.55706417e-10
9.02873790e+02 1.05691928e-10
9.04167150e+02 1.15303955e-07
9.04234330e+02 1.57107082e-07
9.27703190e+02 1.82712293e-10
9.28020600e+02 1.21000883e-11
9.28070150e+02 5.17305287e-10
9.28168790e+02 5.70802312e-10
9.28217330e+02 3.53552254e-10
9.34153040e+02 1.06248038e-10
9.35044940e+02 1.19180437e-07
9.35091250e+02 1.62267011e-07
9.63173500e+02 1.82715103e-10
9.63338260e+02 1.21003727e-11
9.63363970e+02 5.17305287e-10
9.63415170e+02 5.70802312e-10
9.63440360e+02 3.62164924e-10
9.66515930e+02 1.06805533e-10
9.66977220e+02 1.23183120e-07
9.67001160e+02 1.67590268e-07
1.00000000e+03 1.09559311e-07
